team,player_name,player_id,position,event_name,count_event,count_event_neighbor,puntos_total,minutes_played,cluster,rol,percentile_position,percentile_role,primary_position,primary_role,market_value_mill
Demo Club Capital,Player_008,900008,AMF,Tackle,5,7,0.3795,2016.0,2,Second Striker,31.92794390582125,24.42300265535968,AMF,Second Striker,9.48
Demo Club Capital,Player_008,900008,AMF,Defensive reading,15,6,0.8036,2016.0,2,Second Striker,57.24255030499477,54.783872712267254,AMF,Second Striker,9.48
Demo Club Capital,Player_008,900008,AMF,Clearance,10,7,0.6027,2016.0,2,Second Striker,19.48900099778355,69.00893838118401,AMF,Second Striker,9.48
Demo Club Capital,Player_008,900008,AMF,Shot,26,10,1.3839,2016.0,2,Second Striker,71.28230667862286,46.340604704160434,AMF,Second Striker,9.48
Demo Club Capital,Player_008,900008,AMF,Aerial,7,4,0.4018,2016.0,2,Second Striker,42.26681555430563,51.70253824712717,AMF,Second Striker,9.48
Demo Club Capital,Player_008,900008,AMF,Ball recovery,13,7,0.7366,2016.0,2,Second Striker,2.5216397377942315,77.88357997249068,AMF,Second Striker,9.48
Demo Club Capital,Player_008,900008,AMF,Turnover,8,5,0.4688,2016.0,2,Second Striker,54.087255373365835,85.30457534661964,AMF,Second Striker,9.48
Demo Club Mediterráneo,Player_009,900009,CMF,Pass,30,14,1.1579,2876.0,3,Box-to-box Midfielder,64.76079296323245,90.84865561625145,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Long ball,16,7,0.6102,2876.0,3,Box-to-box Midfielder,60.011719810063084,0.0,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Wide ball,4,2,0.1565,2876.0,3,Box-to-box Midfielder,47.719774770272664,25.35252564196227,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Through ball,31,11,1.1422,2876.0,3,Box-to-box Midfielder,49.54384420135316,52.106267708222546,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Progressive pass,32,14,1.2204,2876.0,3,Box-to-box Midfielder,75.80853756156856,41.296888381504495,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Key pass,32,16,1.2517,2876.0,3,Box-to-box Midfielder,67.87898176683395,55.73564550300738,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Take on,14,4,0.5007,2876.0,3,Box-to-box Midfielder,42.87455847024574,25.378336991244517,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Foul commit,8,5,0.3286,2876.0,3,Box-to-box Midfielder,41.123406859151146,63.682223564265634,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Foul Won,22,9,0.8293,2876.0,3,Box-to-box Midfielder,62.18699821757262,69.99729065978957,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Tackle,11,14,0.5633,2876.0,3,Box-to-box Midfielder,55.91244478621317,32.74977363234817,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Defensive reading,10,5,0.3912,2876.0,3,Box-to-box Midfielder,36.53360724027842,48.55494860954046,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Clearance,12,5,0.4538,2876.0,3,Box-to-box Midfielder,38.663972123728584,60.32770720327663,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Shot,12,6,0.4694,2876.0,3,Box-to-box Midfielder,45.351947409176695,50.02012152490239,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Aerial,11,9,0.485,2876.0,3,Box-to-box Midfielder,38.050646967132394,74.35479208148342,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Ball recovery,26,9,0.9545,2876.0,3,Box-to-box Midfielder,49.366941102341094,75.29279979458236,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,CMF,Turnover,16,5,0.5789,2876.0,3,Box-to-box Midfielder,41.76784705949944,70.58707001649086,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Pass,32,13,1.2048,2876.0,1,Advanced Playmaker,68.67581375041416,59.90031463001827,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Long ball,9,6,0.3755,2876.0,1,Advanced Playmaker,67.25953622436555,21.24885085937718,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Wide ball,10,5,0.3912,2876.0,1,Advanced Playmaker,39.41166893907714,60.91955804256559,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Through ball,35,19,1.3926,2876.0,1,Advanced Playmaker,42.819626599188,89.72651882615199,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Progressive pass,8,4,0.3129,2876.0,1,Advanced Playmaker,23.177954345053084,73.50044513805102,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Key pass,37,14,1.3769,2876.0,1,Advanced Playmaker,100.0,67.27576109635287,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Take on,31,11,1.1422,2876.0,1,Advanced Playmaker,52.41989712663253,39.21374872365381,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Foul commit,12,6,0.4694,2876.0,1,Advanced Playmaker,34.26942370345656,37.682003971183,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Foul Won,22,12,0.8762,2876.0,1,Advanced Playmaker,56.50461934180102,54.3893454040225,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Tackle,12,7,0.485,2876.0,1,Advanced Playmaker,39.30915090240849,67.77164427868935,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Defensive reading,8,1,0.266,2876.0,1,Advanced Playmaker,20.24697857960528,25.007953145031586,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Clearance,17,2,0.5633,2876.0,1,Advanced Playmaker,38.5911426844303,5.670366118756569,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Shot,16,11,0.6728,2876.0,1,Advanced Playmaker,77.988695500606,44.21637832417555,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Aerial,6,8,0.3129,2876.0,1,Advanced Playmaker,26.078609031418747,15.268098317261156,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Ball recovery,9,9,0.4225,2876.0,1,Advanced Playmaker,40.106336383879665,31.549966803420826,CMF,Box-to-box Midfielder,1.0
Demo Club Mediterráneo,Player_009,900009,AMF,Turnover,17,9,0.6728,2876.0,1,Advanced Playmaker,55.25106335968701,65.79608718058503,CMF,Box-to-box Midfielder,1.0
Demo Club Atlántico,Player_010,900010,WF,Pass,13,2,0.8406,1499.0,3,Winger,43.01248636189187,36.35322934191791,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Long ball,6,6,0.5404,1499.0,3,Winger,54.43195332945445,47.59836187681438,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Wide ball,28,16,2.1614,1499.0,3,Winger,46.32354250437845,50.49403717593556,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Through ball,7,6,0.6004,1499.0,3,Winger,38.641159241836625,0.0,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Progressive pass,23,17,1.8913,1499.0,3,Winger,41.08482584133485,53.839502600323776,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Key pass,18,9,1.3509,1499.0,3,Winger,82.60016019360754,66.78249144083779,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Take on,44,13,3.032,1499.0,3,Winger,88.08062611124782,71.90775325819067,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Foul commit,12,5,0.8706,1499.0,3,Winger,48.31517737361445,8.804978359622375,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Foul Won,20,10,1.501,1499.0,3,Winger,50.46156556996273,22.51292290455495,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Tackle,15,7,1.1107,1499.0,3,Winger,48.27111844471254,0.0,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Defensive reading,15,8,1.1408,1499.0,3,Winger,29.771554624644764,43.41291974852376,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Clearance,8,8,0.7205,1499.0,3,Winger,24.739260023227725,40.31136386627713,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Shot,30,14,2.2215,1499.0,3,Winger,92.27585882974397,86.8216736801839,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Aerial,14,9,1.1107,1499.0,3,Winger,64.9890767008675,31.52111461180866,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Ball recovery,12,2,0.7805,1499.0,3,Winger,16.363282665852378,12.201612573287715,WF,Winger,8.16
Demo Club Atlántico,Player_010,900010,WF,Turnover,13,7,0.9907,1499.0,3,Winger,47.54943387653297,59.00712366462422,WF,Winger,8.16
Demo Club Sur,Player_011,900011,CB,Pass,13,12,1.3124,1303.0,3,Sweeper,52.53915751575026,47.15402060059354,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Long ball,20,7,1.6232,1303.0,3,Sweeper,61.546511593065794,67.38601113715225,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Wide ball,10,4,0.8289,1303.0,3,Sweeper,39.854760593933435,57.651412747422704,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Through ball,6,7,0.6562,1303.0,3,Sweeper,34.462582857779935,29.93838344004837,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Progressive pass,12,5,1.0015,1303.0,3,Sweeper,70.02285971495711,28.63449452692975,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Key pass,12,4,0.967,1303.0,3,Sweeper,22.343457113001204,11.79580292548479,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Take on,11,4,0.8979,1303.0,3,Sweeper,27.511698679890884,31.100500163586588,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Foul commit,10,7,0.9325,1303.0,3,Sweeper,14.1763667337243,8.093442705726929,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Foul Won,13,3,1.0015,1303.0,3,Sweeper,49.52329514036251,47.61763064716311,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Tackle,33,15,2.7974,1303.0,3,Sweeper,91.34058359299351,65.50428429134452,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Defensive reading,40,17,3.35,1303.0,3,Sweeper,68.58056603067376,93.43055279244302,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Clearance,43,23,3.7644,1303.0,3,Sweeper,83.48372710366353,75.7118254981126,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Shot,10,1,0.7252,1303.0,3,Sweeper,31.435095769076312,38.650024399599864,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Aerial,39,6,2.901,1303.0,3,Sweeper,97.4140682379558,60.29566029038529,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Ball recovery,32,19,2.8665,1303.0,3,Sweeper,82.19767559056253,70.41785545678619,CB,Sweeper,7.5
Demo Club Sur,Player_011,900011,CB,Turnover,13,8,1.1742,1303.0,3,Sweeper,41.20019141482589,46.94836604415863,CB,Sweeper,7.5
Demo Club Interior,Player_012,900012,CB,Pass,20,13,1.0307,2314.0,3,Sweeper,53.98557782679312,46.10919177239585,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Long ball,12,9,0.6417,2314.0,3,Sweeper,46.699029991029896,27.58412624722591,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Wide ball,13,2,0.5445,2314.0,3,Sweeper,48.359446902395206,50.03371115792766,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Through ball,4,6,0.2723,2314.0,3,Sweeper,16.709268896408453,28.135255608031187,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Progressive pass,15,7,0.7195,2314.0,3,Sweeper,32.16294807153076,37.04577703288315,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Key pass,13,5,0.6029,2314.0,3,Sweeper,59.62815887699702,27.40004839249157,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Take on,19,4,0.8168,2314.0,3,Sweeper,71.93391616013761,63.458953996027475,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Foul commit,9,2,0.3889,2314.0,3,Sweeper,4.085593124940054,45.40708311275176,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Foul Won,9,6,0.4667,2314.0,3,Sweeper,49.38523560898502,36.91673977227827,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Tackle,29,18,1.478,2314.0,3,Sweeper,43.741387880093924,99.41975283170943,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Defensive reading,36,26,1.9058,2314.0,3,Sweeper,68.97205682625523,98.65934247574202,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Clearance,42,22,2.0614,2314.0,3,Sweeper,60.679147075417134,58.445583066671,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Shot,17,1,0.6806,2314.0,3,Sweeper,24.165199091202062,31.397814748972202,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Aerial,30,18,1.5169,2314.0,3,Sweeper,27.800784704001224,80.42021441909473,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Ball recovery,23,19,1.264,2314.0,3,Sweeper,57.1231591884268,38.344022660253856,CB,Sweeper,15.71
Demo Club Interior,Player_012,900012,CB,Turnover,9,3,0.4084,2314.0,3,Sweeper,32.792707117137965,59.58941041933981,CB,Sweeper,15.71
Demo Club Norte,Player_013,900013,CB,Pass,25,10,2.3979,1126.0,1,Stopper,53.72007529507931,64.71329675060659,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Long ball,23,6,2.0782,1126.0,1,Stopper,33.424494823230525,98.69184968593778,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Wide ball,14,8,1.4387,1126.0,1,Stopper,65.44734715961854,59.86408370073081,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Through ball,10,8,1.119,1126.0,1,Stopper,43.33805099130336,41.928531774362696,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Progressive pass,9,6,0.9591,1126.0,1,Stopper,22.917974592514067,9.917425358081815,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Key pass,11,10,1.2789,1126.0,1,Stopper,58.63046841913873,81.81393416519538,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Take on,20,2,1.6785,1126.0,1,Stopper,41.914736910451786,56.37415218565445,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Foul commit,6,8,0.7993,1126.0,1,Stopper,42.83550245209195,47.15011931914279,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Foul Won,6,6,0.7194,1126.0,1,Stopper,47.93279720663921,35.61675843506332,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Tackle,30,7,2.6776,1126.0,1,Stopper,82.82266814048336,42.347780647527756,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Defensive reading,42,20,4.1563,1126.0,1,Stopper,80.83562397574042,71.64957083361186,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Clearance,37,17,3.6368,1126.0,1,Stopper,89.62502089578547,42.711835873745564,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Shot,10,9,1.159,1126.0,1,Stopper,12.266927524812512,12.93711242422993,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Aerial,37,24,3.9165,1126.0,1,Stopper,64.8298407439299,70.02867390022752,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Ball recovery,37,11,3.397,1126.0,1,Stopper,62.789160519364984,58.48097347533244,CB,Stopper,1.89
Demo Club Norte,Player_013,900013,CB,Turnover,13,11,1.4787,1126.0,1,Stopper,16.095905561410973,48.74303353585225,CB,Stopper,1.89
Demo Club Capital,Player_014,900014,FB,Pass,21,10,1.0489,2231.0,1,Wing Back,48.293938730405024,15.212206366453607,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Long ball,14,8,0.7261,2231.0,1,Wing Back,2.9214790376035893,21.706274892985736,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Wide ball,35,10,1.6136,2231.0,1,Wing Back,80.82523344106694,66.25175528229217,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Through ball,13,6,0.6455,2231.0,1,Wing Back,39.31099759739561,58.374291715836804,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Progressive pass,41,22,2.0977,2231.0,1,Wing Back,61.02352532038764,58.1895901524123,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Key pass,16,1,0.6656,2231.0,1,Wing Back,26.02590912724444,15.313436130196273,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Take on,24,15,1.2707,2231.0,1,Wing Back,23.108124285774995,100.0,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Foul commit,9,5,0.4639,2231.0,1,Wing Back,25.774377040725216,65.54132495455373,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Foul Won,10,9,0.5849,2231.0,1,Wing Back,8.111101618428094,19.72357688725682,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Tackle,25,13,1.2707,2231.0,1,Wing Back,84.27160444815198,72.0959765727489,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Defensive reading,21,16,1.1699,2231.0,1,Wing Back,51.694704370294744,48.43423217960429,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Clearance,13,13,0.7866,2231.0,1,Wing Back,68.31895822795131,12.255496406629057,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Shot,13,7,0.6656,2231.0,1,Wing Back,68.47820972053191,51.0620280313829,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Aerial,9,8,0.5244,2231.0,1,Wing Back,27.898550965129218,49.17274912381293,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Ball recovery,23,8,1.0892,2231.0,1,Wing Back,42.82529627093068,53.84848167424671,FB,Wing Back,2.54
Demo Club Capital,Player_014,900014,FB,Turnover,7,3,0.3429,2231.0,1,Wing Back,74.04178397714011,90.08330605210037,FB,Wing Back,2.54
Demo Club Mediterráneo,Player_015,900015,CMF,Pass,47,20,3.4639,1481.0,1,Playmaker,100.0,82.25820001368888,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Long ball,19,5,1.3065,1481.0,1,Playmaker,52.37423564328915,33.73437091028641,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Wide ball,18,8,1.3369,1481.0,1,Playmaker,65.69061606930103,22.730329479614213,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Through ball,19,11,1.4889,1481.0,1,Playmaker,36.37012986248549,97.39248018619132,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Progressive pass,33,20,2.6131,1481.0,1,Playmaker,79.14500665167519,64.9212843971706,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Key pass,26,16,2.0662,1481.0,1,Playmaker,44.262648203820845,57.87771527412606,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Take on,11,8,0.9115,1481.0,1,Playmaker,0.0,48.99155386646232,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Foul commit,12,3,0.8204,1481.0,1,Playmaker,23.552403517539606,34.50483089870268,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Foul Won,18,8,1.3369,1481.0,1,Playmaker,56.492434185343306,59.40880503219562,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Tackle,12,6,0.9115,1481.0,1,Playmaker,19.70473288290714,26.594157412288922,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Defensive reading,15,2,0.9723,1481.0,1,Playmaker,30.89899778063365,48.563455738177055,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Clearance,15,4,1.0331,1481.0,1,Playmaker,51.54864682542015,40.58986980002351,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Shot,8,11,0.8204,1481.0,1,Playmaker,53.91763458646534,57.95003014936313,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Aerial,10,8,0.8508,1481.0,1,Playmaker,50.49192883233792,25.36700660861763,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Ball recovery,26,13,1.975,1481.0,1,Playmaker,55.211720147706075,62.33882734211217,CMF,Playmaker,2.66
Demo Club Mediterráneo,Player_015,900015,CMF,Turnover,11,6,0.8508,1481.0,1,Playmaker,4.797107191774074,33.942880839830224,CMF,Playmaker,2.66
Demo Club Atlántico,Player_016,900016,CF,Pass,19,11,3.3409,660.0,3,Target Man,82.7875382821001,66.98122637451554,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Long ball,8,5,1.4318,660.0,3,Target Man,13.508429853421124,23.244738009697823,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Wide ball,9,11,1.9773,660.0,3,Target Man,21.816673529144357,74.31457773313406,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Through ball,12,4,1.9091,660.0,3,Target Man,28.68322320303089,22.180802527677905,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Progressive pass,8,0,1.0909,660.0,3,Target Man,38.67484695373847,64.25477732359502,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Key pass,8,2,1.2273,660.0,3,Target Man,51.338409168225176,52.802041395670855,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Take on,26,13,4.4318,660.0,3,Target Man,60.42006821242454,57.24529034830955,CF,Target Man,34.09
Demo Club Atlántico,Player_016,900016,CF,Foul commit,11,7,1.9773,660.0,3,Target Man,28.842561097697192,44.57355289625155,CF,Target Man,34.09
